,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,LOST_PATIENCE,nV
sum,500.0,0.0,0.0,0.0,0.0,434556.0,5106.0,0.0,17982.0,0.0,50090.0,0.0,14783.0,89651.0,0.0,0.0,0.0,0.0,467782.0,89651.0,0.0,50090.0,37871.0,290170.0,1322.041,13611.0,136.11,139741.0,1397.4099999999999,204.501,40.900200000000005,163.6008,500.8999999999999,637.01,31.850500000000004,131.7503,2.0,50
mean,10.0,0.0,0.0,0.0,0.0,8691.12,102.12,0.0,359.64,0.0,1001.8,0.0,295.66,1793.02,0.0,0.0,0.0,0.0,9355.64,1793.02,0.0,1001.8,757.42,5803.4,26.44082,272.22,2.7222000000000004,2794.82,27.948199999999996,4.09002,0.8180040000000001,3.272016,10.017999999999999,12.7402,0.6370100000000001,2.635006,0.04,50
std,4.857142857142857,0.0,0.0,0.0,0.0,3071.6093677020685,47.2857747086364,0.0,241.96894386660114,0.0,1453.6626085828298,0.0,142.16139290487087,902.2042505973458,0.0,0.0,0.0,0.0,3985.169674824757,902.2042505973458,0.0,1453.6626085828298,408.28856791964864,5658.51184013058,14.909372800137147,125.5175880024755,1.2551758800247552,1911.876721860444,19.11876721860444,1.8832203339286802,0.3766440667857361,1.5065762671429441,14.536626085828292,14.825323961769891,0.7412661980884947,1.4887373395900956,0.19794866372215741,50
