,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4413.0,90803.0,6930.0,8952.0,72811.0,546998.0,1544237.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,90803.0,619809.0,16365.0,0.0,300
mean,14.71,302.6766666666667,23.1,29.84,242.70333333333335,1823.3266666666666,5147.456666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,302.6766666666667,2066.03,54.55,0.0,300
std,1.480949257179711,173.82399544807961,6.8707610829901355,1.5456487635729044,988.6344059446922,3713.3432240530847,4767.035074283986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.82399544807961,3840.3240808452265,2.118756813507064,0.0,300
