,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,3648.0,137045.0,10388.0,13472.0,28905.0,109546.0,728827.0,3005396.0,4510.0,0.0,0.0,0.0,0.0,0.0,137045.0,838373.0,21630.0,50.0,500
mean,7.296,274.09,20.776,26.944,57.81,219.092,1457.654,6010.792,9.02,0.0,0.0,0.0,0.0,0.0,274.09,1676.746,43.26,0.1,500
std,7.331294548680953,198.32304445000798,9.446708665414555,8.99124847272037,179.6544052079471,777.4076207199843,2892.7357997401346,4874.343465244354,2.976124095070385,0.0,0.0,0.0,0.0,0.0,198.32304445000798,3037.2402866090797,15.929592079134206,0.30030045075131495,500
