,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2354.0,34807.0,3420.0,5130.0,140835.0,35195.0,1025.0,3006250.0,1710.0,0.0,0.0,0.0,0.0,0.0,34807.0,36220.0,9194.0,400
mean,5.885,87.0175,8.55,12.825,352.0875,87.9875,2.5625,7515.625,4.275,0.0,0.0,0.0,0.0,0.0,87.0175,90.55,22.985,400
std,7.330834046651777,121.63214270536281,9.906707684334748,14.860061526502122,304.6312612932935,506.0319388651561,20.649870134978542,4222.539037615337,4.953353842167374,0.0,0.0,0.0,0.0,0.0,121.63214270536281,506.8716006533332,26.767911343514186,400
