,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,791.0,39288.0,3484.0,4256.0,29520.0,30970.0,81715.0,331921.0,1440.0,0.0,0.0,0.0,0.0,0.0,39288.0,112685.0,6487.0,56.0,200
mean,3.955,196.44,17.42,21.28,147.6,154.85,408.575,1659.605,7.2,0.0,0.0,0.0,0.0,0.0,196.44,563.425,32.435,0.28,200
std,6.4576684966062095,182.73889547547887,11.330733764332782,13.507548606121455,263.3152380187374,710.4342981302344,710.5889371238579,1110.9490663912445,4.501256106095644,0.0,0.0,0.0,0.0,0.0,182.73889547547887,990.3224663267807,21.174930066391788,0.4501256106095643,200
