,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,738.0,58412.0,4246.0,5772.0,2460.0,32462.0,98987.0,298128.0,1950.0,0.0,0.0,0.0,0.0,0.0,58412.0,131449.0,8460.0,5.0,200
mean,3.69,292.06,21.23,28.86,12.3,162.31,494.935,1490.64,9.75,0.0,0.0,0.0,0.0,0.0,292.06,657.245,42.3,0.025,200
std,5.95999224308962,177.57850949699932,7.982210119506989,5.177298727188993,86.31606056556214,133.02364583696686,779.1672276335103,1206.777710522143,1.5651673213169872,0.0,0.0,0.0,0.0,0.0,177.57850949699932,789.2090086101126,9.369039143496083,0.1565167321316987,200
