,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,845.0,57915.0,4411.0,5795.0,2460.0,36410.0,101516.0,266985.0,1950.0,0.0,0.0,0.0,0.0,0.0,57915.0,137926.0,8590.0,5.0,200
mean,4.225,289.575,22.055,28.975,12.3,182.05,507.58,1334.925,9.75,0.0,0.0,0.0,0.0,0.0,289.575,689.63,42.95,0.025,200
std,6.362134767039272,183.33132917284325,7.96928620474038,5.2057539676649425,86.31606056556213,145.6542940212686,837.5501086637223,1118.6071154649626,1.5651673213169872,0.0,0.0,0.0,0.0,0.0,183.33132917284325,869.1761900482167,9.517901673231686,0.1565167321316987,200
