,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,4500.0,85553.0,5290.0,8970.0,64155.0,472266.0,1644538.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,85553.0,536421.0,16460.0,300
mean,15.0,285.1766666666667,17.633333333333333,29.9,213.85,1574.22,5481.793333333333,9.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,285.1766666666667,1788.07,54.86666666666667,300
std,0.0,174.86124108657322,4.257461153528186,1.7320508075688772,836.2930793379172,3463.3546246068927,4773.8094879645305,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,174.86124108657322,3641.1231928419434,2.3094010767585034,300
