,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,LOST_PATIENCE,nV
sum,100.0,0.0,0.0,0.0,0.0,93453.0,1320.0,0.0,3001.0,0.0,11602.0,0.0,2974.0,21974.0,0.0,0.0,0.0,0.0,81666.0,21974.0,0.0,11602.0,7295.0,40795.0,256.937,2802.0,28.020000000000003,33576.0,335.76,42.0705,8.414100000000001,33.656400000000005,116.02000000000001,144.04,7.202,26.4544,0.0,10
mean,10.0,0.0,0.0,0.0,0.0,9345.3,132.0,0.0,300.1,0.0,1160.2,0.0,297.4,2197.4,0.0,0.0,0.0,0.0,8166.6,2197.4,0.0,1160.2,729.5,4079.5,25.6937,280.2,2.8020000000000005,3357.6,33.576,4.207050000000001,0.8414100000000001,3.3656400000000004,11.602,14.404,0.7202,2.64544,0.0,10
std,2.449489742783178,0.0,0.0,0.0,0.0,1165.2655443669864,29.832867780352597,0.0,151.362295319688,0.0,373.0131960727991,0.0,70.33917827214077,658.2151286285933,0.0,0.0,0.0,0.0,1096.5199699250554,658.2151286285933,0.0,373.0131960727991,221.05969530624276,1860.6025457720232,8.50411196030093,163.58606297603717,1.635860629760372,914.7183172977351,9.14718317297735,2.453235623620365,0.490647124724073,1.9625884988962918,3.7301319607279906,4.5336450873196705,0.2266822543659835,1.828574864143598,0.0,10
