,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,200.0,0.0,0.0,0.0,0.0,160779.0,2272.0,0.0,6567.0,0.0,31627.0,0.0,5933.0,42542.0,0.0,0.0,0.0,0.0,182260.0,42542.0,0.0,31627.0,14772.0,93319.0,556.046,73.3761,20
mean,10.0,0.0,0.0,0.0,0.0,8038.95,113.6,0.0,328.35,0.0,1581.35,0.0,296.65,2127.1,0.0,0.0,0.0,0.0,9113.0,2127.1,0.0,1581.35,738.6,4665.95,27.802300000000002,3.668805,20
std,4.542199791661351,0.0,0.0,0.0,0.0,2945.8797359059067,46.83835585230729,0.0,208.0511766495522,0.0,2043.6101254243292,0.0,134.21046904023547,855.8278786617884,0.0,0.0,0.0,0.0,3329.857480749779,855.8278786617884,0.0,2043.6101254243292,375.7995546340601,4651.583934815277,12.736093150859428,1.7623594070016955,20
