,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,486.0,38846.0,3194.0,4142.0,97170.0,26448.0,108802.0,2038498.0,1400.0,0.0,0.0,0.0,0.0,0.0,38846.0,135250.0,6028.0,160.0,300
mean,1.62,129.48666666666668,10.646666666666667,13.806666666666667,323.9,88.16,362.67333333333335,6794.993333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.0,129.48666666666668,450.8333333333333,20.093333333333334,0.5333333333333333,300
std,4.442377259876016,174.06652081253733,12.068165738969324,14.909625930031483,307.5754088138767,135.50883074804514,1002.2565376087538,4529.452507756571,4.997212154787448,0.0,0.0,0.0,0.0,0.0,174.06652081253733,1040.2323249424007,21.90732888979945,0.49972121547874476,300
