,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,502.0,31511.0,2801.0,3780.0,105780.0,20185.0,61847.0,2234414.0,1260.0,0.0,0.0,0.0,0.0,0.0,31511.0,82032.0,5542.0,174.0,300
mean,1.6733333333333333,105.03666666666666,9.336666666666666,12.6,352.6,67.28333333333333,206.15666666666667,7448.046666666667,4.2,0.0,0.0,0.0,0.0,0.0,105.03666666666666,273.44,18.473333333333333,0.58,300
std,4.607681047737697,159.4979434625564,11.33954466161073,14.83149500715141,304.6829153887134,122.51130473626846,584.5397458718286,4320.529796629974,4.94383166905047,0.0,0.0,0.0,0.0,0.0,159.4979434625564,632.8926740421217,22.140384163905257,0.49438316690504697,300
