,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,3000.0,54741.0,4587.0,5918.0,27766.0,304622.0,1129881.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,54741.0,332388.0,10908.0,2.0,200
mean,15.0,273.705,22.935,29.59,138.83,1523.11,5649.405,9.95,0.0,0.0,0.0,0.0,0.0,0.0,273.705,1661.94,54.54,0.01,200
std,0.0,166.26973899518708,6.6718319604545435,3.3448227450763213,706.6436992490928,3478.1162576036804,4576.621974169074,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,166.26973899518708,3555.7676448441625,3.8290610523617366,0.09974842727441166,200
