,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,44.0,0.0,0.0,0.0,0.0,17817.0,660.0,0.0,886.0,0.0,15588.0,0.0,1350.0,8120.0,0.0,0.0,0.0,0.0,63536.0,8120.0,0.0,15588.0,2896.0,36932.0,84.98499999999999,2881.0,28.81,23708.0,237.08,43.2735,8.6547,34.6188,155.88,184.68999999999997,9.234499999999999,25.384300000000003,10
mean,4.4,0.0,0.0,0.0,0.0,1781.7,66.0,0.0,88.6,0.0,1558.8,0.0,135.0,812.0,0.0,0.0,0.0,0.0,6353.6,812.0,0.0,1558.8,289.6,3693.2,8.498499999999998,288.1,2.881,2370.8,23.708000000000002,4.32735,0.86547,3.46188,15.588,18.468999999999998,0.9234499999999999,2.5384300000000004,10
std,1.8973665961010275,0.0,0.0,0.0,0.0,576.5177167943564,22.58317958127243,0.0,31.861505858254024,0.0,2968.2994682702306,0.0,49.49747468305833,395.89392518703795,0.0,0.0,0.0,0.0,2243.3129865347714,395.89392518703795,0.0,2968.2994682702306,103.41093860043154,4874.245532501529,3.2447404022167596,157.5813370224335,1.5758133702243353,2717.148619825979,27.17148619825979,2.3641546533592086,0.47283093067184173,1.8913237226873667,29.682994682702304,29.200611656455266,1.4600305828227633,2.6949335316684735,10
