,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7500.0,154184.0,8480.0,15000.0,87938.0,1158277.0,2523076.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,154184.0,1246215.0,27500.0,500
mean,15.0,308.368,16.96,30.0,175.876,2316.554,5046.152,10.0,0.0,0.0,0.0,0.0,0.0,0.0,308.368,2492.43,55.0,500
std,0.0,176.298255026676,4.6044328210113346,0.0,641.311110542309,4148.3797811556915,4865.80968520979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.298255026676,4283.797002498744,0.0,500
