,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,722.0,94258.0,5920.0,10230.0,21525.0,99644.0,668965.0,1986204.0,3410.0,0.0,0.0,0.0,0.0,0.0,94258.0,768609.0,14362.0,400
mean,1.805,235.645,14.8,25.575,53.8125,249.11,1672.4125,4965.51,8.525,0.0,0.0,0.0,0.0,0.0,235.645,1921.5225,35.905,400
std,4.651458390968075,177.92907537741448,7.3889438506508265,10.651432181579963,173.99594482570413,862.3361624347018,3524.9977518034384,4675.688387783034,3.5504773938599725,0.0,0.0,0.0,0.0,0.0,177.92907537741448,3676.868424082344,15.642336197136963,400
