,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,729.0,94414.0,5890.0,10170.0,22140.0,101561.0,652029.0,1986204.0,3390.0,0.0,0.0,0.0,0.0,0.0,94414.0,753590.0,14289.0,400
mean,1.8225,236.035,14.725,25.425,55.35,253.9025,1630.0725,4965.51,8.475,0.0,0.0,0.0,0.0,0.0,236.035,1883.975,35.7225,400
std,4.766843898417467,180.4210024368026,7.454078293660477,10.798652798179951,176.2221982551994,863.9616265924725,3465.591034772349,4675.688387783034,3.5995509327266517,0.0,0.0,0.0,0.0,0.0,180.4210024368026,3633.505131857266,15.884624546789924,400
