,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,236.0,22985.0,1860.0,2407.0,70725.0,13116.0,54011.0,337077.0,815.0,0.0,0.0,0.0,0.0,0.0,22985.0,67127.0,3458.0,118.0,200
mean,1.18,114.925,9.3,12.035,353.625,65.58,270.055,1685.385,4.075,0.0,0.0,0.0,0.0,0.0,114.925,335.635,17.29,0.59,200
std,3.9107633975681524,173.57190268591876,11.411886600334515,14.709371265117873,304.7838584585549,127.92540068611673,623.3720764547587,1072.4527969957091,4.913255069389785,0.0,0.0,0.0,0.0,0.0,173.57190268591876,674.7754003962351,21.25806734243916,0.49306751859096054,200
