,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5874.0,115832.0,9668.0,11884.0,55274.0,937909.0,2069641.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,115832.0,993183.0,21758.0,0.0,400
mean,14.685,289.58,24.17,29.71,138.185,2344.7725,5174.1025,10.0,0.0,0.0,0.0,0.0,0.0,0.0,289.58,2482.9575,54.395,0.0,400
std,2.0631083442466736,169.067599595791,7.194825486727329,2.5587630156827865,134.05658766633536,4092.4103407082225,4739.664792245426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.067599595791,4124.568894090508,3.2589148985190572,0.0,400
