,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,4500.0,86285.0,5270.0,9000.0,45024.0,534864.0,1691541.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,86285.0,579888.0,16500.0,300
mean,15.0,287.6166666666667,17.566666666666666,30.0,150.08,1782.88,5638.47,10.0,0.0,0.0,0.0,0.0,0.0,0.0,287.6166666666667,1932.96,55.0,300
std,0.0,158.65430032704154,4.298116047846783,0.0,587.0824584132869,3717.4073604973114,4897.958188588096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.65430032704154,3836.798649654853,0.0,300
