,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,6000.0,128750.0,6740.0,12000.0,90266.0,921340.0,1952182.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,128750.0,1011606.0,22000.0,400
mean,15.0,321.875,16.85,30.0,225.665,2303.35,4880.455,10.0,0.0,0.0,0.0,0.0,0.0,0.0,321.875,2529.015,55.0,400
std,0.0,175.87917182744172,4.650976128445331,0.0,518.7174493456329,4109.616326785682,4717.246928499296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.87917182744172,4226.449394110552,0.0,400
