,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2011.0,56782.0,4364.0,5834.0,3075.0,58398.0,264143.0,1187998.0,1950.0,0.0,0.0,0.0,0.0,0.0,56782.0,322541.0,9795.0,5.0,200
mean,10.055,283.91,21.82,29.17,15.375,291.99,1320.715,5939.99,9.75,0.0,0.0,0.0,0.0,0.0,283.91,1612.705,48.975,0.025,200
std,6.958742377569882,169.92437543458612,7.500592941385488,4.727881589211815,96.25779026099471,1004.1980524491738,2964.7970964113965,4830.741991749743,1.5651673213169872,0.0,0.0,0.0,0.0,0.0,169.92437543458612,3119.8504341767994,10.394933777624848,0.1565167321316987,200
