,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,122.0,20829.0,1400.0,2490.0,95940.0,10228.0,65404.0,375357.0,830.0,0.0,0.0,0.0,0.0,0.0,20829.0,75632.0,3442.0,400
mean,0.305,52.0725,3.5,6.225,239.85,25.57,163.51,938.3925,2.075,0.0,0.0,0.0,0.0,0.0,52.0725,189.08,8.605,400
std,2.1031007064459692,125.11285028732055,7.167875983531538,12.180734819865352,300.34187287407065,76.4964008850799,558.4117648723649,1148.618402268056,4.060244939955106,0.0,0.0,0.0,0.0,0.0,125.11285028732055,605.4426609011765,16.95812253168081,400
