,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,134.0,20999.0,1330.0,2370.0,97785.0,9138.0,61454.0,375357.0,790.0,0.0,0.0,0.0,0.0,0.0,20999.0,70592.0,3294.0,400
mean,0.335,52.4975,3.325,5.925,244.4625,22.845,153.635,938.3925,1.975,0.0,0.0,0.0,0.0,0.0,52.4975,176.48,8.235,400
std,2.2113344387496157,126.95407964929267,7.022653997808299,11.958339337016941,301.3462252333781,70.85168224674005,550.019340534864,1148.618402268056,3.986113112339019,0.0,0.0,0.0,0.0,0.0,126.95407964929267,590.4820507268421,16.75340162968142,400
