,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,83.0,0.0,0.0,0.0,0.0,838.0,76.0,0.0,1058.0,0.0,6338.0,0.0,2490.0,11746.0,0.0,0.0,0.0,0.0,31449.0,11746.0,0.0,6338.0,3624.0,9741.0,179.104,179.104,5
mean,16.6,0.0,0.0,0.0,0.0,167.6,15.2,0.0,211.6,0.0,1267.6,0.0,498.0,2349.2,0.0,0.0,0.0,0.0,6289.8,2349.2,0.0,1267.6,724.8,1948.2,35.820800000000006,35.820800000000006,5
std,1.9493588689617927,0.0,0.0,0.0,0.0,43.54652684198821,0.4472135954999579,0.0,53.40692838948895,0.0,200.49139632413159,0.0,58.48076606885378,222.8210043959052,0.0,0.0,0.0,0.0,310.1784969980995,222.8210043959052,0.0,200.49139632413159,94.69002059351345,629.9219792958489,9.80507780183309,9.80507780183309,5
