,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4397.0,85474.0,7082.0,8801.0,53440.0,517838.0,1598670.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,85474.0,571278.0,16198.0,1.0,300
mean,14.656666666666666,284.91333333333336,23.606666666666666,29.336666666666666,178.13333333333333,1726.1266666666668,5328.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,284.91333333333336,1904.26,53.99333333333333,0.0033333333333333335,300
std,2.0080412481828076,162.2262113048834,6.7689006203061375,3.899659819940677,989.8288603583026,3567.1049873238744,4826.252775135004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.2262113048834,3705.6511529407308,4.3338855663900615,0.05773502691896257,300
