,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2980.0,55985.0,4520.0,5977.0,23381.0,253714.0,1113525.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,55985.0,277095.0,10957.0,0.0,200
mean,14.9,279.925,22.6,29.885,116.905,1268.57,5567.625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,279.925,1385.475,54.785,0.0,200
std,0.8205893212629897,152.90562456994715,5.805905847804271,1.490935762276893,705.6908059077386,3192.5443618864665,4496.324935321621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.90562456994715,3254.584342984986,1.6950341304875214,0.0,200
