,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,3270.0,43605.0,4380.0,6540.0,172815.0,13306.0,172.0,3629149.0,2180.0,0.0,0.0,0.0,0.0,0.0,43605.0,13478.0,11990.0,500
mean,6.54,87.21,8.76,13.08,345.63,26.612,0.344,7258.298,4.36,0.0,0.0,0.0,0.0,0.0,87.21,26.956,23.98,500
std,7.445755741166523,122.60947788868638,9.932759910461833,14.891511482333046,305.4323672467014,55.25174174568493,7.692073842599277,4007.6079054022844,4.963837160777682,0.0,0.0,0.0,0.0,0.0,122.60947788868638,56.83980639641874,27.25702645157692,500
