,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,3180.0,39939.0,4280.0,6420.0,175890.0,24202.0,545.0,3576198.0,2140.0,0.0,0.0,0.0,0.0,0.0,39939.0,24747.0,11740.0,500
mean,6.36,79.878,8.56,12.84,351.78,48.404,1.09,7152.396,4.28,0.0,0.0,0.0,0.0,0.0,79.878,49.494,23.48,500
std,7.4202776930573275,113.35962210526152,9.9056875223571,14.858531283535653,304.59989131248085,447.9988065221721,21.928054614085507,4223.99668598241,4.95284376117855,0.0,0.0,0.0,0.0,0.0,113.35962210526152,449.0364767799582,27.18764307312687,500
