,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,3150.0,40219.0,4240.0,6360.0,177120.0,35605.0,632.0,3619944.0,2120.0,0.0,0.0,0.0,0.0,0.0,40219.0,36237.0,11630.0,500
mean,6.3,80.438,8.48,12.72,354.24,71.21,1.264,7239.888,4.24,0.0,0.0,0.0,0.0,0.0,80.438,72.474,23.26,500
std,7.410792108766694,118.3345269841102,9.893703590743101,14.840555386114655,304.2313854153504,631.4266490466272,20.964477638264462,4018.2372997933935,4.9468517953715505,0.0,0.0,0.0,0.0,0.0,118.3345269841102,632.1125420806894,27.154135857883173,500
